ds,y
2016-05-18,1859.0
2016-05-19,1669.0
2016-05-20,2108.0
2016-05-21,1880.0
2016-05-22,3356.0
2016-05-23,11340.0
2016-05-24,13299.0
2016-05-25,6790.0
2016-05-26,5452.0
2016-05-27,5149.0
2016-05-28,4062.0
2016-05-29,3928.0
2016-05-30,3986.0
2016-05-31,7681.0
2016-06-01,4545.0
2016-06-02,4408.0
2016-06-03,4888.0
2016-06-04,4794.0
2016-06-05,5483.0
2016-06-06,5267.0
2016-06-07,7802.0
2016-06-08,4977.0
2016-06-09,6000.0
2016-06-10,5153.0
2016-06-11,4327.0
2016-06-12,5728.0
2016-06-13,5375.0
2016-06-14,8320.0
2016-06-15,4950.0
2016-06-16,5064.0
2016-06-17,5264.0
2016-06-18,5527.0
2016-06-19,9337.0
2016-06-20,44329.0
2016-06-21,69517.0
2016-06-22,30925.0
2016-06-23,23118.0
2016-06-24,25502.0
2016-06-25,20125.0
2016-06-26,19997.0
2016-06-27,18592.0
2016-06-28,65386.0
2016-06-29,25541.0
2016-06-30,21048.0
2016-07-01,24188.0
2016-07-02,20868.0
2016-07-03,22341.0
2016-07-04,20975.0
2016-07-05,50582.0
2016-07-06,26731.0
2016-07-07,25743.0
2016-07-08,34783.0
2016-07-09,25268.0
2016-07-10,31702.0
2016-07-11,30055.0
2016-07-12,61483.0
2016-07-13,33758.0
2016-07-14,27958.0
2016-07-15,34076.0
2016-07-16,30062.0
2016-07-17,42062.0
2016-07-18,45018.0
2016-07-19,55892.0
2016-07-20,44753.0
2016-07-21,29288.0
2016-07-22,29627.0
2016-07-23,39150.0
2016-07-24,103249.0
2016-07-25,412359.0
2016-07-26,51404.0
2016-07-27,25564.0
2016-07-28,16054.0
2016-07-29,11708.0
2016-07-30,11512.0
2016-07-31,14168.0
2016-08-01,8649.0
2016-08-02,9063.0
2016-08-03,7700.0
2016-08-04,5798.0
2016-08-05,5600.0
2016-08-06,5467.0
2016-08-07,5385.0
2016-08-08,5065.0
2016-08-09,5240.0
2016-08-10,4201.0
2016-08-11,3757.0
2016-08-12,3374.0
2016-08-13,3526.0
2016-08-14,3772.0
2016-08-15,3675.0
2016-08-16,3779.0
2016-08-17,3679.0
2016-08-18,3339.0
2016-08-19,3418.0
2016-08-20,3656.0
2016-08-21,5447.0
2016-08-22,7103.0
2016-08-23,4122.0
2016-08-24,3836.0
2016-08-25,2764.0
2016-08-26,2512.0
2016-08-27,2424.0
2016-08-28,2597.0
2016-08-29,2427.0
2016-08-30,2909.0
2016-08-31,2473.0
2016-09-01,1953.0
2016-09-02,1940.0
2016-09-03,1888.0
2016-09-04,2070.0
2016-09-05,2066.0
2016-09-06,2456.0
2016-09-07,2318.0
2016-09-08,1665.0
2016-09-09,1820.0
2016-09-10,1925.0
2016-09-11,2759.0
2016-09-12,4361.0
2016-09-13,2278.0
2016-09-14,2066.0
2016-09-15,1600.0
2016-09-16,1531.0
2016-09-17,1592.0
2016-09-18,1808.0
2016-09-19,1633.0
2016-09-20,1591.0
2016-09-21,1552.0
2016-09-22,1253.0
2016-09-23,1285.0
2016-09-24,1361.0
2016-09-25,1764.0
2016-09-26,2538.0
2016-09-27,1395.0
2016-09-28,1370.0
2016-09-29,1180.0
2016-09-30,1088.0
2016-10-01,1309.0
2016-10-02,1386.0
2016-10-03,1203.0
2016-10-04,1303.0
2016-10-05,1201.0
2016-10-06,1158.0
2016-10-07,1157.0
2016-10-08,1326.0
2016-10-09,1598.0
2016-10-10,2139.0
2016-10-11,1489.0
2016-10-12,1446.0
2016-10-13,1288.0
2016-10-14,1257.0
2016-10-15,1315.0
2016-10-16,1352.0
2016-10-17,1138.0
2016-10-18,1410.0
2016-10-19,1186.0
2016-10-20,1016.0
2016-10-21,1161.0
2016-10-22,1246.0
2016-10-23,1297.0
2016-10-24,1094.0
2016-10-25,1058.0
2016-10-26,1050.0
2016-10-27,993.0
2016-10-28,987.0
2016-10-29,1136.0
2016-10-30,1140.0
2016-10-31,1821.0
2016-11-01,1295.0
2016-11-02,1215.0
2016-11-03,1033.0
2016-11-04,1036.0
2016-11-05,1072.0
2016-11-06,1182.0
2016-11-07,1048.0
2016-11-08,1101.0
2016-11-09,1004.0
2016-11-10,873.0
2016-11-11,952.0
2016-11-12,1082.0
2016-11-13,1140.0
2016-11-14,1019.0
2016-11-15,1069.0
2016-11-16,1057.0
2016-11-17,969.0
2016-11-18,1082.0
2016-11-19,1212.0
2016-11-20,1409.0
2016-11-21,1878.0
2016-11-22,1365.0
2016-11-23,1286.0
2016-11-24,1115.0
2016-11-25,1143.0
2016-11-26,1166.0
2016-11-27,1188.0
2016-11-28,1044.0
2016-11-29,1413.0
2016-11-30,1098.0
2016-12-01,962.0
2016-12-02,1043.0
2016-12-03,1111.0
2016-12-04,1329.0
2016-12-05,1771.0
2016-12-06,1481.0
2016-12-07,1186.0
2016-12-08,1055.0
2016-12-09,985.0
2016-12-10,964.0
2016-12-11,1145.0
2016-12-12,1247.0
2016-12-13,1226.0
2016-12-14,1014.0
2016-12-15,971.0
2016-12-16,913.0
2016-12-17,1090.0
2016-12-18,1462.0
2016-12-19,2533.0
2016-12-20,1399.0
2016-12-21,1249.0
2016-12-22,1115.0
2016-12-23,1025.0
2016-12-24,1159.0
2016-12-25,1028.0
2016-12-26,1246.0
2016-12-27,1234.0
2016-12-28,1264.0
2016-12-29,1322.0
2016-12-30,1308.0
2016-12-31,1166.0
2017-01-01,1172.0
2017-01-02,1277.0
2017-01-03,1065.0
2017-01-04,1116.0
2017-01-05,1084.0
2017-01-06,885.0
2017-01-07,944.0
2017-01-08,1058.0
2017-01-09,899.0
2017-01-10,896.0
2017-01-11,932.0
2017-01-12,772.0
2017-01-13,739.0
2017-01-14,825.0
2017-01-15,912.0
2017-01-16,744.0
2017-01-17,1848.0
2017-01-18,1024.0
2017-01-19,798.0
2017-01-20,809.0
2017-01-21,908.0
2017-01-22,867.0
2017-01-23,832.0
2017-01-24,887.0
2017-01-25,823.0
2017-01-26,775.0
2017-01-27,900.0
2017-01-28,970.0
2017-01-29,1248.0
2017-01-30,1786.0
2017-01-31,1237.0
2017-02-01,1207.0
2017-02-02,935.0
2017-02-03,922.0
2017-02-04,980.0
2017-02-05,1049.0
2017-02-06,806.0
2017-02-07,1072.0
2017-02-08,967.0
2017-02-09,932.0
2017-02-10,805.0
2017-02-11,914.0
2017-02-12,1117.0
2017-02-13,1304.0
2017-02-14,1062.0
2017-02-15,1029.0
2017-02-16,846.0
2017-02-17,814.0
2017-02-18,912.0
2017-02-19,896.0
2017-02-20,914.0
2017-02-21,935.0
2017-02-22,900.0
2017-02-23,764.0
2017-02-24,876.0
2017-02-25,924.0
2017-02-26,994.0
2017-02-27,796.0
2017-02-28,878.0
2017-03-01,721.0
2017-03-02,659.0
2017-03-03,740.0
2017-03-04,781.0
2017-03-05,884.0
2017-03-06,1209.0
2017-03-07,929.0
2017-03-08,835.0
2017-03-09,681.0
2017-03-10,691.0
2017-03-11,795.0
2017-03-12,829.0
2017-03-13,715.0
2017-03-14,723.0
2017-03-15,759.0
2017-03-16,707.0
2017-03-17,685.0
2017-03-18,715.0
2017-03-19,832.0
2017-03-20,726.0
2017-03-21,723.0
2017-03-22,906.0
2017-03-23,809.0
2017-03-24,835.0
2017-03-25,829.0
2017-03-26,898.0
2017-03-27,949.0
2017-03-28,1228.0
2017-03-29,999.0
2017-03-30,887.0
2017-03-31,895.0
2017-04-01,792.0
2017-04-02,1269.0
2017-04-03,1326.0
2017-04-04,1253.0
2017-04-05,1238.0
2017-04-06,1126.0
2017-04-07,1071.0
2017-04-08,1058.0
2017-04-09,1108.0
2017-04-10,968.0
2017-04-11,1097.0
2017-04-12,1118.0
2017-04-13,921.0
2017-04-14,944.0
2017-04-15,1032.0
2017-04-16,1012.0
2017-04-17,1007.0
2017-04-18,934.0
2017-04-19,1156.0
2017-04-20,956.0
2017-04-21,844.0
2017-04-22,855.0
2017-04-23,865.0
2017-04-24,780.0
2017-04-25,797.0
2017-04-26,841.0
2017-04-27,704.0
2017-04-28,766.0
2017-04-29,905.0
2017-04-30,948.0
2017-05-01,1177.0
2017-05-02,896.0
2017-05-03,816.0
2017-05-04,718.0
2017-05-05,746.0
2017-05-06,735.0
2017-05-07,755.0
2017-05-08,854.0
2017-05-09,723.0
2017-05-10,722.0
2017-05-11,669.0
2017-05-12,582.0
2017-05-13,614.0
2017-05-14,641.0
2017-05-15,690.0
2017-05-16,768.0
2017-05-17,661.0
2017-05-18,572.0
2017-05-19,579.0
2017-05-20,639.0
2017-05-21,750.0
2017-05-22,981.0
2017-05-23,782.0
2017-05-24,1123.0
2017-05-25,749.0
2017-05-26,714.0
2017-05-27,711.0
2017-05-28,750.0
2017-05-29,811.0
2017-05-30,854.0
2017-05-31,1039.0
2017-06-01,720.0
2017-06-02,631.0
2017-06-03,789.0
2017-06-04,940.0
2017-06-05,1539.0
2017-06-06,1071.0
2017-06-07,973.0
2017-06-08,744.0
2017-06-09,656.0
2017-06-10,701.0
2017-06-11,774.0
2017-06-12,827.0
2017-06-13,874.0
2017-06-14,888.0
2017-06-15,701.0
2017-06-16,743.0
2017-06-17,752.0
2017-06-18,994.0
2017-06-19,1638.0
2017-06-20,1432.0
2017-06-21,1341.0
2017-06-22,888.0
2017-06-23,797.0
2017-06-24,751.0
2017-06-25,848.0
2017-06-26,878.0
2017-06-27,1039.0
2017-06-28,3012.0
2017-06-29,1105.0
2017-06-30,980.0
2017-07-01,827.0
2017-07-02,919.0
2017-07-03,1007.0
2017-07-04,1113.0
2017-07-05,3105.0
2017-07-06,1233.0
2017-07-07,1012.0
2017-07-08,1713.0
2017-07-09,1344.0
2017-07-10,2312.0
2017-07-11,1596.0
2017-07-12,2505.0
2017-07-13,1263.0
2017-07-14,1101.0
2017-07-15,1234.0
2017-07-16,1747.0
2017-07-17,1931.0
2017-07-18,1496.0
2017-07-19,2141.0
2017-07-20,1406.0
2017-07-21,1422.0
2017-07-22,1549.0
2017-07-23,3245.0
2017-07-24,7198.0
2017-07-25,1685.0
2017-07-26,1036.0
2017-07-27,703.0
2017-07-28,584.0
2017-07-29,557.0
2017-07-30,711.0
2017-07-31,532.0
2017-08-01,482.0
2017-08-02,560.0
2017-08-03,434.0
2017-08-04,420.0
2017-08-05,527.0
2017-08-06,445.0
2017-08-07,447.0
2017-08-08,433.0
2017-08-09,446.0
2017-08-10,386.0
2017-08-11,361.0
2017-08-12,376.0
2017-08-13,366.0
2017-08-14,349.0
2017-08-15,454.0
2017-08-16,354.0
2017-08-17,386.0
2017-08-18,415.0
2017-08-19,404.0
2017-08-20,437.0
2017-08-21,539.0
2017-08-22,455.0
2017-08-23,403.0
2017-08-24,396.0
2017-08-25,388.0
2017-08-26,400.0
2017-08-27,377.0
2017-08-28,368.0
2017-08-29,392.0
2017-08-30,335.0
2017-08-31,374.0
2017-09-01,358.0
2017-09-02,297.0
2017-09-03,333.0
2017-09-04,326.0
2017-09-05,315.0
2017-09-06,227.0
2017-09-07,280.0
2017-09-08,274.0
2017-09-09,293.0
2017-09-10,0.0
